S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
61181	61286	45	150	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_4663	95.28		True
CONTIG	k105_4663	606	correct
59988	60563	576	1	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_107841	98.96		True
CONTIG	k105_107841	576	correct
61011	61330	209	528	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_109512	95.62		True
CONTIG	k105_109512	785	correct
64378	64587	210	1	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_34836	95.71		True
CONTIG	k105_34836	674	correct
62259	62985	727	1	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_153013	98.49		True
CONTIG	k105_153013	727	correct
60369	60523	93	247	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_155106	95.48		True
CONTIG	k105_155106	603	correct
63952	64515	1	564	gamma_proteobacterium_SCGC_AB_629_P17_KB889780.1	k105_75817	98.76		True
CONTIG	k105_75817	564	correct
CONTIG	k105_98559	604	unaligned
CONTIG	k105_38485	570	unaligned
CONTIG	k105_103505	941	unaligned
CONTIG	k105_17416	539	unaligned
7368	7937	570	1	gamma_proteobacterium_SCGC_AB_629_P17_KB889760.1	k105_137991	97.72		True
CONTIG	k105_137991	570	correct
13926	13999	99	26	gamma_proteobacterium_SCGC_AB_629_P17_KB889772.1	k105_49359	98.65		True
CONTIG	k105_49359	523	correct
13926	13999	111	184	gamma_proteobacterium_SCGC_AB_629_P17_KB889772.1	k105_80825	98.65		True
CONTIG	k105_80825	525	correct
