S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k105_1	757	unaligned
CONTIG	k105_2	539	unaligned
CONTIG	k105_86879	1269	unaligned
CONTIG	k105_4	2210	unaligned
CONTIG	k105_5	673	unaligned
CONTIG	k105_6	665	unaligned
CONTIG	k105_7	633	unaligned
CONTIG	k105_86881	4177	unaligned
CONTIG	k105_8	649	unaligned
CONTIG	k105_10	621	unaligned
CONTIG	k105_11	543	unaligned
CONTIG	k105_86885	923	unaligned
CONTIG	k105_86888	525	unaligned
CONTIG	k105_12	1456	unaligned
CONTIG	k105_86889	727	unaligned
CONTIG	k105_86891	648	unaligned
CONTIG	k105_13	997	unaligned
CONTIG	k105_86893	567	unaligned
CONTIG	k105_14	1014	unaligned
CONTIG	k105_15	921	unaligned
CONTIG	k105_86895	1752	unaligned
CONTIG	k105_16	1295	unaligned
CONTIG	k105_86897	671	unaligned
CONTIG	k105_18	710	unaligned
CONTIG	k105_86900	1339	unaligned
CONTIG	k105_19	1813	unaligned
CONTIG	k105_86901	779	unaligned
CONTIG	k105_20	565	unaligned
CONTIG	k105_23	1043	unaligned
CONTIG	k105_86903	2201	unaligned
CONTIG	k105_25	506	unaligned
CONTIG	k105_27	759	unaligned
CONTIG	k105_86906	3328	unaligned
CONTIG	k105_29	2704	unaligned
CONTIG	k105_86908	1609	unaligned
CONTIG	k105_86910	515	unaligned
CONTIG	k105_32	1745	unaligned
CONTIG	k105_33	682	unaligned
CONTIG	k105_34	618	unaligned
CONTIG	k105_35	618	unaligned
CONTIG	k105_86912	2003	unaligned
CONTIG	k105_86913	784	unaligned
CONTIG	k105_37	547	unaligned
CONTIG	k105_86915	580	unaligned
CONTIG	k105_39	639	unaligned
CONTIG	k105_86916	985	unaligned
CONTIG	k105_86918	516	unaligned
CONTIG	k105_41	1260	unaligned
CONTIG	k105_86921	500	unaligned
CONTIG	k105_42	900	unaligned
CONTIG	k105_43	704	unaligned
CONTIG	k105_86923	681	unaligned
CONTIG	k105_44	799	unaligned
CONTIG	k105_86931	665	unaligned
CONTIG	k105_46	2229	unaligned
CONTIG	k105_86934	739	unaligned
CONTIG	k105_86935	598	unaligned
CONTIG	k105_49	826	unaligned
CONTIG	k105_51	505	unaligned
